latitude,longtitude,depth,temperature,time
,,1.249,28.2,1782049996210
,,1.238,28.2,1782049996249
,,1.238,28.2,1782049996416
,,1.249,28.2,1782049996441
,,1.249,28.2,1782049996521
,,1.259,28.2,1782049996621
,,1.249,28.2,1782049996665
,,1.207,28.2,1782049996825
,,1.186,28.2,1782049996847
,,1.197,28.2,1782049996927
44.161741666666664,8.334918333333333,1.197,0.0,1782049997000
,,1.197,28.2,1782049997030
,,1.186,28.2,1782049997079
,,1.186,28.2,1782049997238
,,1.186,28.2,1782049997259
,,1.197,28.2,1782049997440
,,1.207,28.2,1782049997461
,,1.207,28.2,1782049997529
,,1.207,28.2,1782049997578
,,1.197,28.2,1782049997850
,,1.218,28.2,1782049997850
,,1.228,28.2,1782049997851
,,1.218,28.2,1782049997910
44.161745,8.334918333333333,1.207,0.0,1782049998000
,,1.207,28.2,1782049998061
,,1.186,28.2,1782049998080
,,1.176,28.2,1782049998259
,,1.176,28.2,1782049998259
,,1.176,28.2,1782049998364
,,1.176,28.2,1782049998421
,,1.176,28.2,1782049998566
,,1.176,28.2,1782049998593
,,1.176,28.2,1782049998656
,,1.155,28.2,1782049998739
,,1.145,28.2,1782049998822
,,1.145,28.2,1782049998908
44.161741666666664,8.334918333333333,1.145,0.0,1782049999000
,,1.145,28.2,1782049999072
,,1.176,28.2,1782049999154
,,1.207,28.2,1782049999237
,,1.207,28.2,1782049999322
,,1.207,28.2,1782049999405
,,1.218,28.2,1782049999489
,,1.218,28.2,1782049999571
,,1.218,28.2,1782049999655
,,1.218,28.2,1782049999738
,,1.228,28.2,1782049999822
,,1.228,28.2,1782049999930
,,1.228,28.2,1782049999984
44.161741666666664,8.334918333333333,1.228,0.0,1782050000000
,,1.228,28.2,1782050000071
,,1.197,28.2,1782050000150
,,1.145,28.2,1782050000234
,,1.124,28.2,1782050000316
,,1.093,28.2,1782050000399
,,1.072,28.2,1782050000482
,,1.072,28.2,1782050000649
,,1.072,28.2,1782050000739
,,1.082,28.2,1782050000823
,,1.093,28.2,1782050000925
,,1.114,28.2,1782050000981
44.161743333333334,8.334916666666667,1.114,0.0,1782050001000
,,1.114,28.2,1782050001126
,,1.114,28.2,1782050001148
,,1.124,28.2,1782050001331
,,1.176,28.2,1782050001331
,,1.207,28.2,1782050001538
,,1.218,28.2,1782050001561
,,1.228,28.2,1782050001742
,,1.207,28.2,1782050001742
,,1.186,28.2,1782050001901
,,1.155,28.2,1782050001921
,,1.145,28.2,1782050001976
44.161743333333334,8.334918333333333,1.114,0.0,1782050002000
,,1.114,28.2,1782050002059
,,1.093,28.2,1782050002142
,,1.062,28.2,1782050002225
,,1.020,28.2,1782050002321
,,0.978,28.2,1782050002391
,,0.926,28.2,1782050002474
,,0.926,28.2,1782050002558
,,0.916,28.2,1782050002662
,,0.926,28.2,1782050002723
,,0.926,28.2,1782050002871
,,0.937,28.2,1782050002921
,,0.937,28.2,1782050002971
44.161743333333334,8.33492,0.957,0.0,1782050003000
,,0.957,28.2,1782050003074
,,0.968,28.2,1782050003175
,,0.978,28.2,1782050003238
,,0.999,28.2,1782050003379
,,1.020,28.2,1782050003400
,,1.051,28.2,1782050003481
,,1.062,28.2,1782050003589
,,1.082,28.2,1782050003637
,,1.072,28.2,1782050003755
,,1.062,28.2,1782050003805
,,1.051,28.2,1782050003888
,,1.041,28.2,1782050003971
44.161741666666664,8.33492,1.020,0.0,1782050004000
,,1.020,28.2,1782050004055
,,1.009,28.2,1782050004134
,,1.009,28.2,1782050004217
,,1.009,28.2,1782050004300
,,0.999,28.2,1782050004383
,,0.968,28.2,1782050004466
,,0.937,28.2,1782050004549
,,0.895,28.2,1782050004632
,,0.885,28.2,1782050004724
,,0.885,28.2,1782050004798
,,0.885,28.2,1782050004881
,,0.905,28.0,1782050004964
44.161741666666664,8.33492,0.905,0.0,1782050005000
,,0.905,28.0,1782050005048
,,0.916,28.0,1782050005130
,,0.916,28.0,1782050005221
,,0.926,28.0,1782050005307
,,0.926,28.0,1782050005379
,,0.947,28.0,1782050005545
,,0.968,28.0,1782050005628
,,0.989,28.0,1782050005711
,,0.989,28.0,1782050005794
,,0.989,28.0,1782050005877
,,0.989,28.0,1782050005960
44.161743333333334,8.33492,0.978,0.0,1782050006000
,,0.978,28.0,1782050006043
,,0.978,28.0,1782050006126
,,0.957,28.0,1782050006213
,,0.937,28.0,1782050006292
,,0.916,28.0,1782050006375
,,0.905,28.0,1782050006458
,,0.895,28.0,1782050006541
,,0.895,28.0,1782050006624
,,0.885,28.0,1782050006707
,,0.885,28.0,1782050006791
,,0.885,28.0,1782050006873
,,0.916,28.0,1782050006956
44.161743333333334,8.334918333333333,0.937,0.0,1782050007000
,,0.937,28.0,1782050007038
,,0.937,28.0,1782050007123
,,0.947,28.0,1782050007205
,,0.978,28.0,1782050007288
,,0.999,28.0,1782050007387
,,1.030,28.0,1782050007454
,,1.062,28.0,1782050007537
,,1.093,28.0,1782050007621
,,1.124,28.0,1782050007721
,,1.145,28.0,1782050007787
,,1.166,28.0,1782050007871
,,1.145,28.0,1782050007954
44.161741666666664,8.334918333333333,1.145,0.0,1782050008000
,,1.145,28.0,1782050008037
,,1.176,28.0,1782050008120
,,1.186,28.0,1782050008205
,,1.155,28.0,1782050008288
,,1.124,28.0,1782050008375
,,1.082,28.0,1782050008450
,,1.041,28.0,1782050008533
,,1.009,28.0,1782050008616
,,0.978,28.0,1782050008699
,,0.957,28.0,1782050008782
,,0.947,28.0,1782050008865
,,0.937,28.0,1782050008948
44.161741666666664,8.334916666666667,0.926,0.0,1782050009000
,,0.926,28.0,1782050009031
,,0.937,28.0,1782050009115
,,0.916,28.0,1782050009221
,,0.937,28.0,1782050009280
,,0.968,28.0,1782050009523
,,0.989,28.0,1782050009523
,,1.020,28.0,1782050009555
,,1.030,28.0,1782050009612
,,1.041,28.0,1782050009695
,,1.062,28.0,1782050009778
,,1.072,28.0,1782050009861
,,1.072,28.0,1782050009944
44.161741666666664,8.334916666666667,1.072,0.0,1782050010000
,,1.072,28.0,1782050010027
,,1.051,28.0,1782050010144
,,1.041,28.0,1782050010193
,,1.020,28.0,1782050010342
,,0.999,28.0,1782050010359
,,0.978,28.0,1782050010548
,,0.957,28.0,1782050010549
,,0.947,28.0,1782050010608
,,0.937,28.0,1782050010723
,,0.926,28.0,1782050010774
,,0.916,28.0,1782050010860
,,0.916,28.0,1782050010941
44.161743333333334,8.334918333333333,0.916,0.0,1782050011000
,,0.916,28.0,1782050011024
,,0.937,28.0,1782050011107
,,0.947,28.0,1782050011191
,,0.947,28.0,1782050011273
,,0.947,28.0,1782050011357
,,0.957,28.0,1782050011439
,,0.989,28.0,1782050011524
,,1.041,28.0,1782050011630
,,1.030,28.0,1782050011690
,,1.020,28.0,1782050011773
,,1.009,28.0,1782050011856
,,1.009,28.0,1782050011939
44.161741666666664,8.334921666666666,0.999,0.0,1782050012000
,,0.999,28.0,1782050012022
,,0.989,28.0,1782050012106
,,0.989,28.0,1782050012190
,,0.968,28.0,1782050012272
,,0.968,28.0,1782050012356
,,0.947,28.0,1782050012435
,,0.905,28.0,1782050012529
,,0.864,28.0,1782050012600
,,0.864,28.0,1782050012683
,,0.853,28.0,1782050012766
,,0.864,28.0,1782050012849
,,0.864,28.0,1782050012932
44.16173833333334,8.334925,0.864,0.0,1782050013000
,,0.864,28.0,1782050013015
,,0.874,28.0,1782050013124
,,0.874,28.0,1782050013182
,,0.885,28.0,1782050013312
,,0.874,28.0,1782050013356
,,0.916,28.0,1782050013517
,,0.968,28.0,1782050013517
,,1.009,28.0,1782050013623
,,1.020,28.0,1782050013679
,,1.051,28.0,1782050013824
,,1.072,28.0,1782050013845
,,1.082,28.0,1782050013928
44.16173333333333,8.334925,1.103,0.0,1782050014000
,,1.103,28.0,1782050014023
,,1.124,28.0,1782050014094
,,1.124,28.0,1782050014177
,,1.124,28.0,1782050014310
,,1.145,28.0,1782050014343
,,1.134,28.0,1782050014426
,,1.124,28.0,1782050014509
,,1.124,28.0,1782050014624
,,1.103,28.0,1782050014675
,,1.072,28.0,1782050014758
,,1.041,28.0,1782050014841
,,1.020,28.0,1782050014924
44.161731666666675,8.334925,0.989,0.0,1782050015000
,,0.989,28.0,1782050015007
,,0.978,28.0,1782050015090
,,0.968,28.0,1782050015173
,,0.947,28.0,1782050015263
,,0.916,28.0,1782050015339
,,0.905,28.0,1782050015425
,,0.926,28.0,1782050015525
,,0.947,28.0,1782050015588
,,0.968,28.0,1782050015671
,,0.978,28.0,1782050015755
,,1.020,28.0,1782050015839
,,1.082,28.0,1782050015922
44.16173333333333,8.334925,1.124,0.0,1782050016000
,,1.124,28.0,1782050016004
,,1.145,28.0,1782050016087
,,1.134,28.0,1782050016172
,,1.155,28.0,1782050016255
,,1.166,28.0,1782050016340
,,1.176,28.0,1782050016422
,,1.155,28.0,1782050016506
,,1.134,28.0,1782050016589
,,1.124,28.0,1782050016667
,,1.114,28.0,1782050016751
,,1.082,28.0,1782050016833
,,1.041,28.0,1782050016917
44.161735,8.334928333333332,0.989,0.0,1782050017000
,,0.989,28.0,1782050017023
,,0.968,28.0,1782050017082
,,0.957,28.0,1782050017165
,,0.947,28.0,1782050017248
,,0.937,28.0,1782050017370
,,0.947,28.0,1782050017421
,,0.957,28.0,1782050017497
,,0.968,28.0,1782050017580
,,0.978,28.0,1782050017663
,,0.968,28.0,1782050017746
,,0.978,28.0,1782050017829
,,0.999,28.0,1782050017923
44.16173666666667,8.334930000000002,1.020,0.0,1782050018000
,,1.020,28.0,1782050018024
,,1.020,28.0,1782050018078
,,1.009,28.0,1782050018233
,,0.999,28.0,1782050018255
,,0.978,28.0,1782050018333
,,0.978,28.0,1782050018433
,,0.957,28.0,1782050018579
,,0.937,28.0,1782050018755
,,0.916,28.0,1782050018756
,,0.916,28.0,1782050018841
,,0.895,28.0,1782050018944
,,0.895,28.0,1782050018991
44.161735,8.334928333333332,0.885,0.0,1782050019000
,,0.885,28.0,1782050019149
,,0.885,28.0,1782050019172
,,0.864,28.0,1782050019255
,,0.874,28.0,1782050019463
,,0.864,28.0,1782050019488
,,0.864,28.0,1782050019660
,,0.874,28.0,1782050019661
,,0.874,28.0,1782050019763
,,0.874,28.0,1782050019821
,,0.874,28.0,1782050019905
,,0.885,28.0,1782050019988
44.161731666666675,8.334926666666666,0.874,0.0,1782050020000
,,0.874,28.0,1782050020072
,,0.885,28.0,1782050020154
,,0.885,28.0,1782050020238
,,0.885,28.0,1782050020406
,,0.885,28.0,1782050020489
,,0.885,28.0,1782050020572
,,0.874,28.0,1782050020734
,,0.885,28.0,1782050020822
,,0.885,28.0,1782050020900
,,0.916,28.0,1782050020983
44.161735,8.334930000000002,0.937,0.0,1782050021000
,,0.937,28.0,1782050021066
,,0.937,28.0,1782050021149
,,0.937,28.0,1782050021238
,,0.937,28.0,1782050021315
,,0.937,28.0,1782050021398
,,0.937,28.0,1782050021481
,,0.947,28.0,1782050021564
,,0.947,28.0,1782050021655
,,0.947,28.0,1782050021730
,,0.947,28.0,1782050021822
,,0.947,28.0,1782050021896
44.16173333333333,8.334926666666666,0.926,0.0,1782050022000
,,0.926,28.0,1782050022062
,,0.895,28.0,1782050022145
,,0.895,28.0,1782050022228
,,0.905,28.0,1782050022311
,,0.916,28.0,1782050022406
,,0.916,28.0,1782050022477
,,0.926,28.0,1782050022560
,,0.926,28.0,1782050022643
,,0.926,28.0,1782050022726
,,0.926,28.0,1782050022809
,,0.926,28.0,1782050022892
,,0.926,28.0,1782050022975
44.16173333333333,8.334926666666666,0.947,0.0,1782050023000
,,0.947,28.0,1782050023058
,,0.968,28.0,1782050023141
,,0.968,28.0,1782050023224
,,0.968,28.0,1782050023321
,,0.978,28.0,1782050023390
,,0.978,28.0,1782050023473
,,0.989,28.0,1782050023556
,,0.989,28.0,1782050023639
,,0.978,28.0,1782050023722
,,0.968,28.0,1782050023805
,,0.968,28.0,1782050023891
,,0.957,28.0,1782050023972
44.16173333333333,8.334925,0.957,0.0,1782050024000
,,0.957,28.0,1782050024055
,,0.957,28.0,1782050024138
,,0.947,28.0,1782050024238
,,0.947,28.0,1782050024305
,,0.937,28.0,1782050024473
,,0.937,28.0,1782050024555
,,0.926,28.0,1782050024638
,,0.916,28.0,1782050024718
,,0.905,28.0,1782050024823
,,0.905,28.0,1782050024883
,,0.905,28.0,1782050024967
44.161731666666675,8.334923333333334,0.905,0.0,1782050025000
,,0.905,28.0,1782050025134
,,0.905,28.0,1782050025222
,,0.905,28.0,1782050025299
,,0.905,28.0,1782050025382
,,0.905,28.0,1782050025473
,,0.905,28.0,1782050025548
,,0.895,28.0,1782050025631
,,0.905,28.0,1782050025721
,,0.905,28.0,1782050025797
,,0.905,28.0,1782050025880
,,0.916,28.0,1782050025963
44.161728333333336,8.334923333333334,0.905,0.0,1782050026000
,,0.905,28.0,1782050026046
,,0.905,28.0,1782050026129
,,0.895,28.0,1782050026225
,,0.895,28.0,1782050026322
,,0.895,28.0,1782050026378
,,0.885,28.0,1782050026522
,,0.885,28.0,1782050026544
,,0.885,28.0,1782050026727
,,0.885,28.0,1782050026727
,,0.885,28.0,1782050026846
,,0.885,28.0,1782050026876
44.161725,8.334921666666666,0.885,0.0,1782050027000
,,0.885,28.0,1782050027033
,,0.885,28.0,1782050027053
,,0.885,28.0,1782050027137
,,0.916,28.0,1782050027243
,,0.926,28.0,1782050027291
,,0.957,28.0,1782050027444
,,0.989,28.0,1782050027467
,,1.009,28.0,1782050027544
,,1.030,28.0,1782050027667
,,1.051,28.0,1782050027706
,,1.082,28.0,1782050027855
,,1.114,28.0,1782050027875
44.16172333333334,8.33492,1.145,0.0,1782050028000
,,1.145,28.0,1782050028161
,,1.155,28.0,1782050028161
,,1.176,28.0,1782050028162
,,1.186,28.0,1782050028207
,,1.186,28.0,1782050028365
,,1.176,28.0,1782050028384
,,1.176,28.0,1782050028472
,,1.176,28.0,1782050028571
,,1.176,28.0,1782050028621
,,1.176,28.0,1782050028774
,,1.166,28.0,1782050028793
,,1.166,28.0,1782050028888
,,1.155,28.0,1782050028951
44.16172166666667,8.334916666666667,1.176,0.0,1782050029000
,,1.176,28.0,1782050029044
,,1.166,28.0,1782050029118
,,1.176,28.0,1782050029200
,,1.186,28.0,1782050029283
,,1.197,28.0,1782050029366
,,1.207,28.0,1782050029449
,,1.197,28.0,1782050029534
,,1.176,28.0,1782050029642
,,1.186,28.0,1782050029698
,,1.197,28.0,1782050029781
,,1.176,28.0,1782050029864
,,1.145,28.0,1782050029947
44.161718333333326,8.334913333333333,1.114,0.0,1782050030000
,,1.114,28.0,1782050030030
,,1.124,28.0,1782050030113
,,1.114,28.0,1782050030196
,,1.114,28.0,1782050030279
,,1.082,28.0,1782050030362
,,1.062,28.0,1782050030445
,,1.103,28.0,1782050030542
,,1.134,28.0,1782050030622
,,1.114,28.0,1782050030722
,,1.082,28.0,1782050030777
,,1.082,28.0,1782050030924
,,1.093,28.0,1782050030944
44.161719999999995,8.334911666666667,1.093,0.0,1782050031000
,,1.093,28.0,1782050031136
,,1.062,28.0,1782050031277
,,1.030,28.0,1782050031440
,,0.999,28.0,1782050031458
,,0.989,28.0,1782050031642
,,0.989,28.0,1782050031642
,,0.947,28.0,1782050031694
,,0.905,28.0,1782050031847
,,0.916,28.0,1782050031866
,,0.926,28.0,1782050031939
44.16172166666667,8.33491,0.916,0.0,1782050032000
,,0.916,28.0,1782050032040
,,0.905,28.0,1782050032106
,,0.885,28.0,1782050032193
,,0.895,28.0,1782050032273
,,0.916,28.0,1782050032357
,,0.947,28.0,1782050032440
,,0.968,28.0,1782050032530
,,0.968,28.0,1782050032603
,,0.957,28.0,1782050032691
,,0.968,28.0,1782050032769
,,0.957,28.0,1782050032852
,,0.947,28.0,1782050032943
44.16172333333334,8.334906666666665,0.937,0.0,1782050033000
,,0.937,28.0,1782050033018
,,0.937,28.0,1782050033101
,,0.947,28.0,1782050033193
,,0.957,28.0,1782050033267
,,0.957,28.0,1782050033350
,,0.937,28.0,1782050033435
,,0.926,28.0,1782050033524
,,0.926,28.0,1782050033599
,,0.947,28.0,1782050033682
,,0.957,28.0,1782050033765
,,0.978,28.0,1782050033848
,,0.989,28.0,1782050033931
44.16172666666667,8.334905,0.978,0.0,1782050034000
,,0.978,28.0,1782050034014
,,0.978,28.0,1782050034096
,,0.989,28.0,1782050034180
,,0.978,28.0,1782050034263
,,0.968,28.0,1782050034346
,,0.947,28.0,1782050034464
,,0.937,28.0,1782050034512
,,0.937,28.0,1782050034594
,,0.905,28.0,1782050034677
,,0.885,28.0,1782050034763
,,0.874,28.0,1782050034844
,,0.864,28.0,1782050034927
44.16172666666667,8.334903333333333,0.853,0.0,1782050035000
,,0.853,28.0,1782050035040
,,0.843,28.0,1782050035092
,,0.822,28.0,1782050035225
,,0.812,28.0,1782050035258
,,0.822,28.0,1782050035431
,,0.822,28.0,1782050035431
,,0.833,28.0,1782050035508
,,0.812,28.0,1782050035591
,,0.812,28.0,1782050035674
,,0.822,28.0,1782050035758
,,0.812,28.0,1782050035842
,,0.822,28.0,1782050035943
44.161728333333336,8.334903333333333,0.822,0.0,1782050036000
,,0.822,28.0,1782050036007
,,0.812,28.0,1782050036092
,,0.801,28.0,1782050036175
,,0.791,28.0,1782050036258
,,0.781,28.0,1782050036338
,,0.770,28.0,1782050036420
,,0.770,28.0,1782050036503
,,0.770,28.0,1782050036586
,,0.749,28.0,1782050036669
,,0.739,28.0,1782050036752
,,0.739,28.0,1782050036842
,,0.739,28.0,1782050036919
44.16172666666667,8.334905,0.739,0.0,1782050037000
,,0.739,28.0,1782050037017
,,0.739,28.0,1782050037084
,,0.749,28.0,1782050037167
,,0.749,28.0,1782050037251
,,0.760,28.0,1782050037334
,,0.760,28.0,1782050037443
,,0.770,28.0,1782050037499
,,0.770,28.0,1782050037582
,,0.770,28.0,1782050037665
,,0.781,28.0,1782050037748
,,0.781,28.0,1782050037915
44.161725,8.334903333333333,0.781,0.0,1782050038000
,,0.781,28.0,1782050038001
,,0.770,28.0,1782050038080
,,0.770,28.0,1782050038163
,,0.770,28.0,1782050038248
,,0.760,28.0,1782050038337
,,0.770,28.0,1782050038412
,,0.770,28.0,1782050038495
,,0.770,28.0,1782050038578
,,0.770,28.0,1782050038661
,,0.781,28.0,1782050038744
,,0.781,28.0,1782050038827
,,0.770,28.0,1782050038943
,,0.770,28.0,1782050038993
44.161725,8.334901666666667,0.770,0.0,1782050039000
,,0.770,28.0,1782050039076
,,0.791,28.0,1782050039159
,,0.791,28.0,1782050039243
,,0.791,28.0,1782050039326
,,0.791,28.0,1782050039409
,,0.760,28.0,1782050039493
,,0.728,28.0,1782050039580
,,0.697,28.0,1782050039660
,,0.666,28.0,1782050039742
,,0.635,28.0,1782050039826
,,0.604,28.0,1782050039909
,,0.572,28.0,1782050039989
44.16172333333334,8.334903333333333,0.531,0.0,1782050040000
,,0.531,28.0,1782050040072
,,0.500,28.0,1782050040155
,,0.468,28.0,1782050040238
,,0.448,28.0,1782050040321
,,0.416,28.0,1782050040404
,,0.427,28.0,1782050040487
,,0.458,28.0,1782050040570
,,0.489,28.0,1782050040653
,,0.500,28.0,1782050040737
,,0.500,28.0,1782050040819
,,0.510,28.0,1782050040902
,,0.510,28.0,1782050040985
44.161725,8.334901666666667,0.552,0.0,1782050041000
,,0.552,28.0,1782050041068
,,0.572,28.0,1782050041151
,,0.593,28.0,1782050041234
,,0.614,28.0,1782050041338
,,0.645,28.0,1782050041400
,,0.656,28.0,1782050041483
,,0.645,28.0,1782050041566
,,0.635,28.0,1782050041649
,,0.645,28.0,1782050041815
,,0.656,28.0,1782050041898
,,0.656,28.0,1782050041983
44.16172666666667,8.334900000000001,0.676,0.0,1782050042000
,,0.676,28.0,1782050042064
,,0.656,28.0,1782050042147
,,0.666,28.0,1782050042239
,,0.687,28.0,1782050042313
,,0.687,28.0,1782050042396
,,0.697,28.0,1782050042479
,,0.708,28.0,1782050042562
,,0.708,28.0,1782050042645
,,0.697,28.0,1782050042729
,,0.676,28.0,1782050042844
,,0.635,28.0,1782050042894
,,0.614,28.0,1782050042978
44.161728333333336,8.334898333333333,0.562,0.0,1782050043000
,,0.562,28.0,1782050043061
,,0.531,28.0,1782050043144
,,0.489,28.0,1782050043227
,,0.448,28.0,1782050043309
,,0.395,28.0,1782050043394
,,0.364,28.0,1782050043478
,,0.323,28.0,1782050043560
,,0.302,28.0,1782050043744
,,0.312,28.0,1782050043810
,,0.302,28.0,1782050043890
,,0.302,28.0,1782050043973
44.161728333333336,8.334898333333333,0.302,0.0,1782050044000
,,0.302,28.0,1782050044056
,,0.312,28.0,1782050044139
,,0.312,28.0,1782050044222
,,0.312,28.0,1782050044305
,,0.333,28.0,1782050044388
,,0.333,28.0,1782050044471
,,0.333,28.0,1782050044554
,,0.354,28.0,1782050046537
,,0.385,28.0,1782050046620
,,0.375,28.0,1782050046703
,,0.375,28.0,1782050046787
,,0.364,28.0,1782050046869
,,0.354,28.0,1782050046952
,,0.354,28.0,1782050047052
,,0.343,28.0,1782050047118
,,0.343,28.0,1782050047203
,,0.354,28.0,1782050047284
,,0.364,28.0,1782050047367
,,0.395,28.0,1782050047450
,,0.395,28.0,1782050047533
,,0.385,28.0,1782050047645
,,0.395,28.0,1782050047699
,,0.385,28.0,1782050047782
,,0.385,28.0,1782050047865
,,0.385,28.0,1782050047948
,,0.375,28.0,1782050048031
,,0.364,28.0,1782050048115
,,0.354,28.0,1782050048197
,,0.343,28.0,1782050048280
,,0.333,28.0,1782050048363
,,0.312,28.0,1782050048449
,,0.302,28.0,1782050048545
,,0.302,28.0,1782050048641
,,0.302,28.0,1782050048696
,,0.302,28.0,1782050048845
,,0.291,28.0,1782050048866
,,0.291,28.0,1782050048948
,,0.291,28.0,1782050049049
,,0.312,28.0,1782050049197
,,0.302,28.0,1782050049357
,,0.302,28.0,1782050049382
,,0.291,28.0,1782050049461
,,0.291,28.0,1782050049562
,,0.291,28.0,1782050049607
,,0.281,28.0,1782050049770
,,0.271,28.0,1782050049873
,,0.271,28.0,1782050049939
,,0.271,28.0,1782050050045
,,0.271,28.0,1782050050105
,,0.260,28.0,1782050050195
,,0.239,28.0,1782050050272
,,0.250,28.0,1782050050355
,,0.260,28.0,1782050050521
,,0.291,28.0,1782050050604
,,0.312,28.0,1782050050687
,,0.323,28.0,1782050050770
,,0.333,28.0,1782050050853
,,0.323,28.0,1782050050945
,,0.323,28.0,1782050051019
,,0.333,28.0,1782050051101
,,0.333,28.0,1782050051184
,,0.343,28.0,1782050051350
,,0.343,28.0,1782050051523
,,0.364,28.0,1782050051599
,,0.364,28.0,1782050051682
,,0.323,28.0,1782050051765
,,0.281,28.0,1782050051849
,,0.260,28.0,1782050051931
44.161686666666675,8.334955,0.239,0.0,1782050052000
,,0.239,28.0,1782050052015
,,0.239,28.0,1782050052098
,,0.291,28.0,1782050052181
,,0.302,28.0,1782050052264
,,0.312,28.0,1782050052347
,,0.312,28.0,1782050052440
,,0.312,28.0,1782050052513
,,0.271,28.0,1782050052596
,,0.271,28.0,1782050052679
,,0.291,28.0,1782050052764
,,0.302,28.0,1782050052846
,,0.323,28.0,1782050052929
,,0.333,28.0,1782050053097
,,0.333,28.0,1782050053256
,,0.281,28.0,1782050053275
,,0.260,28.0,1782050053351
,,0.250,28.0,1782050053453
,,0.229,28.0,1782050053508
,,0.219,28.0,1782050053664
,,0.239,28.0,1782050053683
,,0.250,28.0,1782050053759
,,0.302,28.0,1782050053841
,,0.343,28.0,1782050053939
44.161715,8.334945000000001,0.343,0.0,1782050054000
,,0.343,28.0,1782050054007
,,0.343,28.0,1782050054090
,,0.364,28.0,1782050054173
,,0.406,28.0,1782050054271
,,0.395,28.0,1782050054397
,,0.395,28.0,1782050054422
,,0.406,28.0,1782050054588
,,0.395,28.0,1782050054681
,,0.395,28.0,1782050054784
,,0.395,28.0,1782050054838
,,0.354,28.0,1782050054989
44.161718333333326,8.334945000000001,0.281,0.0,1782050055000
,,0.281,28.0,1782050055011
,,0.271,28.0,1782050055092
,,0.271,28.0,1782050055297
,,0.239,28.0,1782050055297
,,0.229,28.0,1782050055335
,,0.239,28.0,1782050055517
,,0.291,28.0,1782050055518
,,0.323,28.0,1782050055603
,,0.395,28.0,1782050055706
,,0.448,28.0,1782050055750
,,0.500,27.8,1782050055906
,,0.562,27.8,1782050055924
,,0.635,27.8,1782050055999
44.16173333333333,8.334945000000001,0.635,0.0,1782050056000
,,0.635,27.8,1782050056337
,,0.624,27.8,1782050056414
,,0.635,27.8,1782050056497
,,0.624,27.8,1782050056581
,,0.624,27.8,1782050056746
,,0.583,27.8,1782050056830
,,0.541,27.8,1782050056947
,,0.448,27.8,1782050056997
